Category,Distance,Angle,Dissimilarity,Correlation,Contrast,Energy,Homogeneity,ASM
blat,3,0.0,0.0341875,0.7761000488949703,0.0341875,0.90238036235247,0.98290625,0.814290318359375
blat,3,45.0,0.0471111111111111,0.6619718260972386,0.0471111111111111,0.9031821396176204,0.9764444444444444,0.8157379773242629
blat,3,90.0,0.0494488188976377,0.6452200935040336,0.0494488188976377,0.9020074871368938,0.9752755905511812,0.8136175068510137
blat,3,135.0,0.0341875,0.7761000488949703,0.0341875,0.90238036235247,0.98290625,0.814290318359375
blat,5,0.0,0.0477007113821138,0.6889620230954117,0.0477007113821138,0.8951060721488376,0.9761496443089432,0.8012148803977202
blat,5,45.0,0.0530967741935483,0.6067236096597486,0.0530967741935483,0.9026135102043013,0.9734516129032258,0.81471114880333
blat,5,90.0,0.0584997439836149,0.5668705764513678,0.0584997439836149,0.899921947448937,0.9707501280081924,0.8098595115002873
blat,5,135.0,0.0477007113821138,0.6889620230954117,0.0477007113821138,0.8951060721488376,0.9761496443089432,0.8012148803977202
blat,1,0.0,0.0302042322834645,0.8993512996750648,0.0309424212598425,0.8660736286583217,0.9849717027559054,0.7500835302573925
blat,1,45.0,0.0453220906441812,0.8460415703987176,0.0470580941161882,0.8598460043796491,0.97751255502511,0.7393351512476476
blat,1,90.0,0.0361097440944881,0.881088641852988,0.0367249015748031,0.862930207141731,0.9820066437007874,0.7446485423976706
blat,1,135.0,0.0302042322834645,0.8993512996750648,0.0309424212598425,0.8660736286583217,0.9849717027559054,0.7500835302573925
blat,3,0.0,0.07125,0.7166366568307962,0.08475,0.850875359234903,0.9656897058823533,0.7239888769531252
blat,3,45.0,0.0817777777777777,0.6702605619135465,0.0982857142857143,0.8461084285805762,0.9607260504201682,0.715899472915092
blat,3,90.0,0.0813858267716535,0.6740974819653055,0.0983937007874015,0.8455472737087998,0.9609634089856416,0.714950192076384
blat,3,135.0,0.07125,0.7166366568307962,0.08475,0.850875359234903,0.9656897058823533,0.7239888769531252
blat,5,0.0,0.0905741869918699,0.6109957465152631,0.1130589430894308,0.8452796235895345,0.9569165471066476,0.7144976420556651
blat,5,45.0,0.0912258064516128,0.6195150370157678,0.1112258064516129,0.843316705370356,0.9563324478178368,0.7111830655567117
blat,5,90.0,0.0915258576548899,0.6267866405304976,0.1107270865335381,0.8419188047571394,0.9561120146983524,0.7088272738036903
blat,5,135.0,0.0905741869918699,0.6109957465152631,0.1130589430894308,0.8452796235895345,0.9569165471066476,0.7144976420556651
blat,1,0.0,0.0628690944881889,0.9385854137776948,0.0648375984251968,0.6481336930003133,0.9687623031496064,0.4200772840022244
blat,1,45.0,0.1025482050964101,0.8921473250329098,0.1143282286564573,0.6304902704723796,0.9499038998077995,0.3975179811603344
blat,1,90.0,0.0763410433070866,0.924187058428838,0.0804010826771653,0.6406540294117707,0.9622354822834646,0.4104375854015381
blat,1,135.0,0.0628690944881889,0.9385854137776948,0.0648375984251968,0.6481336930003133,0.9687623031496064,0.4200772840022244
blat,3,0.0,0.1579375,0.8135091536990586,0.1963125,0.6103291376380455,0.9247693156108598,0.3725016562500002
blat,3,45.0,0.1983492063492063,0.7527194445094432,0.2641269841269841,0.5939703816781687,0.9069775533775534,0.3528008143109095
blat,3,90.0,0.1827401574803149,0.7835417579772755,0.2313700787401575,0.5967019664610413,0.9132319378629709,0.3560532367784737
blat,3,135.0,0.1579375,0.8135091536990586,0.1963125,0.6103291376380455,0.9247693156108598,0.3725016562500002
blat,5,0.0,0.2187499999999999,0.7312750267223616,0.281885162601626,0.5881076427951779,0.8966957174520841,0.3458705995141005
blat,5,45.0,0.2326451612903226,0.711633458094355,0.3086451612903226,0.5814070037918984,0.8909224851767545,0.3380341040582725
blat,5,90.0,0.211405529953917,0.7474233904264185,0.2709293394777265,0.5855069573546039,0.8999622057259629,0.342818397110646
blat,5,135.0,0.2187499999999999,0.7312750267223616,0.281885162601626,0.5881076427951779,0.8966957174520841,0.3458705995141005
blat,1,0.0,0.0167937992125984,0.9384095023906928,0.0167937992125984,0.9057877404551348,0.9916031003937008,0.8204514307588184
blat,1,45.0,0.0243660487320974,0.9085087686499426,0.0243660487320974,0.903889483246444,0.9878169756339512,0.8170161979235236
blat,1,90.0,0.0188238188976377,0.9290450794631444,0.0188238188976377,0.906465882786932,0.990588090551181,0.8216803966566917
blat,1,135.0,0.0167937992125984,0.9384095023906928,0.0167937992125984,0.9057877404551348,0.9916031003937008,0.8204514307588184
blat,3,0.0,0.0376875,0.8626113462831272,0.0378125,0.8965039541707276,0.98116875,0.8037193398437501
blat,3,45.0,0.0415238095238095,0.8367347702174042,0.0415238095238095,0.8987710385257291,0.9792380952380954,0.8077893796926178
blat,3,90.0,0.0418267716535433,0.8348196379627564,0.0418267716535433,0.8986992767910633,0.9790866141732286,0.8076603901047803
blat,3,135.0,0.0376875,0.8626113462831272,0.0378125,0.8965039541707276,0.98116875,0.8037193398437501
blat,5,0.0,0.0499237804878048,0.8197978055438717,0.05005081300813,0.8912826761427453,0.97505081300813,0.7943848087921738
blat,5,45.0,0.0478064516129032,0.8081717626579894,0.0478064516129032,0.896893864143345,0.9760967741935482,0.804418603537981
blat,5,90.0,0.0494751664106502,0.800611212747488,0.0494751664106502,0.8964862176347231,0.9752624167946748,0.8036875384090122
blat,5,135.0,0.0499237804878048,0.8197978055438717,0.05005081300813,0.8912826761427453,0.97505081300813,0.7943848087921738
blat,1,0.0,0.0642839566929133,0.956243737732834,0.0650221456692913,0.5510589103721105,0.9679318405511812,0.3036659227004977
blat,1,45.0,0.0952321904643809,0.9346138903354384,0.0965961931923864,0.5349210827581153,0.95252030504061,0.2861405647791145
blat,1,90.0,0.0678518700787401,0.9538145548531188,0.0680979330708661,0.5491227135165069,0.9660986712598424,0.3015357544997316
blat,1,135.0,0.0642839566929133,0.956243737732834,0.0650221456692913,0.5510589103721105,0.9679318405511812,0.3036659227004977
blat,3,0.0,0.1614375,0.8868729384181784,0.1689375,0.5034871134770978,0.92003125,0.2534992734375
blat,3,45.0,0.1819682539682539,0.8707257621791885,0.1897142857142857,0.4936685996890748,0.9097904761904764,0.243708686318972
blat,3,90.0,0.1763149606299212,0.875726551549521,0.1821102362204724,0.4970780106795083,0.9124131542380732,0.2470865487010974
blat,3,135.0,0.1614375,0.8868729384181784,0.1689375,0.5034871134770978,0.92003125,0.2534992734375
blat,5,0.0,0.2310721544715447,0.8388151438736906,0.2417428861788618,0.4724096798185943,0.8855220289335247,0.2231709055863067
blat,5,45.0,0.216516129032258,0.8454613287708681,0.2263225806451613,0.4784301135685323,0.8927225806451614,0.2288953735691987
blat,5,90.0,0.2136456733230926,0.8492932781984975,0.220558115719406,0.4808987351789479,0.893868407578085,0.2312635934967118
blat,5,135.0,0.2310721544715447,0.8388151438736906,0.2417428861788618,0.4724096798185943,0.8855220289335247,0.2231709055863067
blat,1,0.0,0.0398622047244094,0.8483223647379355,0.0398622047244094,0.8360917730910565,0.9800688976377953,0.6990494530305468
blat,1,45.0,0.0611321222642445,0.7669922181654127,0.0611321222642445,0.8248532450835011,0.969433938867878,0.6803828759247823
blat,1,90.0,0.0398622047244094,0.8483223647379355,0.0398622047244094,0.8360988382142148,0.9800688976377953,0.6990612672631598
blat,1,135.0,0.0398622047244094,0.8483223647379355,0.0398622047244094,0.8360917730910565,0.9800688976377953,0.6990494530305468
blat,3,0.0,0.0999375,0.6176950177058648,0.1001875,0.8051735971108188,0.9500562500000002,0.6483045214843751
blat,3,45.0,0.1227301587301587,0.5294309943991472,0.1227301587301587,0.7947613246215084,0.9386349206349208,0.6316455631141347
blat,3,90.0,0.1133858267716535,0.565052851276491,0.1136377952755905,0.7990706959086624,0.9433322834645668,0.638513977059954
blat,3,135.0,0.0999375,0.6176950177058648,0.1001875,0.8051735971108188,0.9500562500000002,0.6483045214843751
blat,5,0.0,0.1328760162601626,0.491171752915228,0.133130081300813,0.7895846478846085,0.9335873983739836,0.6234439161750612
blat,5,45.0,0.1463225806451613,0.4374392215441606,0.1463225806451613,0.7842878700192378,0.9268387096774192,0.615107463059313
blat,5,90.0,0.1397849462365591,0.4624967169910431,0.1400409626216077,0.7870944951997411,0.9301331285202252,0.6195177443737352
blat,5,135.0,0.1328760162601626,0.491171752915228,0.133130081300813,0.7895846478846085,0.9335873983739836,0.6234439161750612
blat,1,0.0,0.038324311023622,0.8806387875512338,0.038324311023622,0.817534736438287,0.980837844488189,0.6683630452832194
blat,1,45.0,0.0655961311922623,0.7963456728807171,0.0655961311922623,0.8021776613777198,0.9672019344038688,0.6434890004134278
blat,1,90.0,0.0455831692913385,0.8579520322944523,0.0455831692913385,0.8134700905237077,0.9772084153543308,0.6617335881766491
blat,1,135.0,0.038324311023622,0.8806387875512338,0.038324311023622,0.817534736438287,0.980837844488189,0.6683630452832194
blat,3,0.0,0.0918125,0.7126428272961775,0.0926875,0.78877449446911,0.95418125,0.622165203125
blat,3,45.0,0.1285714285714285,0.6000210341715315,0.1298412698412698,0.7691749169792609,0.9358412698412698,0.5916300529100529
blat,3,90.0,0.1148976377952756,0.6406048217683149,0.1164094488188976,0.7764190703203686,0.9427023622047246,0.6028265727571456
blat,3,135.0,0.0918125,0.7126428272961775,0.0926875,0.78877449446911,0.95418125,0.622165203125
blat,5,0.0,0.1249364837398374,0.6050689673387275,0.1269690040650406,0.7725795898920899,0.9377350101626016,0.5968792227178297
blat,5,45.0,0.15,0.533325206244139,0.1521935483870967,0.7584433974244712,0.9252193548387097,0.5752363870967744
blat,5,90.0,0.1340245775729646,0.5834053179484157,0.1355606758832565,0.7664309403014616,0.9331413210445472,0.5874163862513827
blat,5,135.0,0.1249364837398374,0.6050689673387275,0.1269690040650406,0.7725795898920899,0.9377350101626016,0.5968792227178297
blat,1,0.0,0.0274975393700787,0.9535818439169096,0.0274975393700787,0.7043805426812284,0.9862512303149608,0.4961519489079017
blat,1,45.0,0.0520801041602083,0.9120905959292044,0.0520801041602083,0.6900484145662196,0.973959947919896,0.4761668144453532
blat,1,90.0,0.037586122047244,0.936585940572642,0.037586122047244,0.6987893128645086,0.981206938976378,0.4883065037736521
blat,1,135.0,0.0274975393700787,0.9535818439169096,0.0274975393700787,0.7043805426812284,0.9862512303149608,0.4961519489079017
blat,3,0.0,0.0778125,0.8685679097090834,0.0778125,0.6748256126006741,0.96109375,0.455389607421875
blat,3,45.0,0.1144126984126984,0.8065210410359657,0.1145396825396825,0.6556245830140567,0.9428063492063492,0.4298435938523557
blat,3,90.0,0.1058897637795275,0.8210992300894829,0.106015748031496,0.6603647057097229,0.9470677165354332,0.436081544547089
blat,3,135.0,0.0778125,0.8685679097090834,0.0778125,0.6748256126006741,0.96109375,0.455389607421875
blat,5,0.0,0.1211255081300813,0.7951225307041959,0.1212525406504065,0.6505376047884887,0.939449949186992,0.4231991752439438
blat,5,45.0,0.1428387096774193,0.7583917811901206,0.1429677419354838,0.6407405915994436,0.9285935483870968,0.410548505723205
blat,5,90.0,0.1362647209421403,0.7698475531259373,0.1363927291346646,0.644202332177326,0.9318804403481824,0.414996644782706
blat,5,135.0,0.1211255081300813,0.7951225307041959,0.1212525406504065,0.6505376047884887,0.939449949186992,0.4231991752439438
blat,1,0.0,0.0652066929133858,0.8971959190535046,0.093380905511811,0.7356033279653325,0.969888340002542,0.5411122561136724
blat,1,45.0,0.0967201934403868,0.8320976724441774,0.152768305536611,0.7216272138543973,0.9563658537467498,0.5207458357752601
blat,1,90.0,0.0648375984251968,0.9153512456346428,0.0765255905511811,0.7327970667825664,0.9687239462714218,0.536991541085133
blat,1,135.0,0.0652066929133858,0.8971959190535046,0.093380905511811,0.7356033279653325,0.969888340002542,0.5411122561136724
blat,3,0.0,0.1566875,0.6281754764621339,0.3419375,0.7000828341056329,0.9340901826667584,0.4901159746093751
blat,3,45.0,0.186984126984127,0.5797001401503453,0.3833015873015873,0.6835095582364261,0.9201304038607436,0.4671853162005544
blat,3,90.0,0.1705826771653543,0.6968293144936111,0.2747716535433071,0.6853763298345129,0.9228017939313172,0.4697407134974271
blat,3,135.0,0.1566875,0.6281754764621339,0.3419375,0.7000828341056329,0.9340901826667584,0.4901159746093751
blat,5,0.0,0.2143673780487804,0.4805308770236804,0.4835492886178861,0.6749004755475874,0.9105158675906178,0.4554906518943595
blat,5,45.0,0.218774193548387,0.4974933341179404,0.4585161290322581,0.6696649899399704,0.9072355674101532,0.4484511987513007
blat,5,90.0,0.2145417306707629,0.5824359043998711,0.3786482334869432,0.6661666407059226,0.9045165291654856,0.4437779931894137
blat,5,135.0,0.2143673780487804,0.4805308770236804,0.4835492886178861,0.6749004755475874,0.9105158675906178,0.4554906518943595
blat,1,0.0,0.0984867125984252,0.8795260855234682,0.0988558070866141,0.6226402367925296,0.9507935531496066,0.3876808644730572
blat,1,45.0,0.1435922871845743,0.8222054051257814,0.1453282906565813,0.598109209560491,0.9283774567549136,0.3577346265610753
blat,1,90.0,0.1073449803149606,0.8673040244866578,0.1084522637795275,0.6174353005322305,0.9464382381889764,0.3812263503433258
blat,1,135.0,0.0984867125984252,0.8795260855234682,0.0988558070866141,0.6226402367925296,0.9507935531496066,0.3876808644730572
blat,3,0.0,0.2226875,0.705576290691392,0.2416875,0.5639768719631817,0.89055625,0.318069912109375
blat,3,45.0,0.2568888888888889,0.6610222456351778,0.2747936507936508,0.5481257724590795,0.8733370681605978,0.3004418624338625
blat,3,90.0,0.2369763779527558,0.6767081898463211,0.2615433070866141,0.5584449272842161,0.8839329319129224,0.3118607368094734
blat,3,135.0,0.2226875,0.705576290691392,0.2416875,0.5639768719631817,0.89055625,0.318069912109375
blat,5,0.0,0.2896341463414634,0.6048807587852545,0.3245680894308943,0.5341906344692228,0.8586763211382114,0.2853596339546308
blat,5,45.0,0.2918064516129032,0.6047919649803316,0.3192903225806451,0.5347857750371657,0.8568451612903226,0.285995825182102
blat,5,90.0,0.2676011264720942,0.6282053834409935,0.2990911418330773,0.5456263597852679,0.8692761513207434,0.2977081244925226
blat,5,135.0,0.2896341463414634,0.6048807587852545,0.3245680894308943,0.5341906344692228,0.8586763211382114,0.2853596339546308
blat,1,0.0,0.0341412401574803,0.8234116554670708,0.0342642716535433,0.9014587778896892,0.9829416830708662,0.8126279282343721
blat,1,45.0,0.0477400954801909,0.7518327909133711,0.0482360964721929,0.8952091542999961,0.9761795523591048,0.8013994299425143
blat,1,90.0,0.0309424212598425,0.8401925873699798,0.0309424212598425,0.9032739921076348,0.9845287893700786,0.8159039048180635
blat,1,135.0,0.0341412401574803,0.8234116554670708,0.0342642716535433,0.9014587778896892,0.9829416830708662,0.8126279282343721
blat,3,0.0,0.0844375,0.5530880898245091,0.0875625,0.8777119057259762,0.95809375,0.770378189453125
blat,3,45.0,0.0928253968253968,0.5044107698557859,0.0971428571428571,0.8744141990407069,0.9540190476190477,0.764600191484001
blat,3,90.0,0.0823937007874015,0.5688695914772577,0.0841574803149606,0.8791244405700275,0.9589795275590548,0.7728597820075638
blat,3,135.0,0.0844375,0.5530880898245091,0.0875625,0.8777119057259762,0.95809375,0.770378189453125
blat,5,0.0,0.1112169715447154,0.4014666730400974,0.1185848577235772,0.8653372730270568,0.9451283028455284,0.7488085960899029
blat,5,45.0,0.1088387096774193,0.4146406767534354,0.1156774193548387,0.8671009924532572,0.9462645161290324,0.7518641311134237
blat,5,90.0,0.1008064516129032,0.4747379044685816,0.1032386072708653,0.8706706552083031,0.9498399897593446,0.7580673898408558
blat,5,135.0,0.1112169715447154,0.4014666730400974,0.1185848577235772,0.8653372730270568,0.9451283028455284,0.7488085960899029
blat,1,0.0,0.0408464566929133,0.8929801220386946,0.0412155511811023,0.8521287416648358,0.979613681102362,0.7261233923712964
blat,1,45.0,0.0576601153202306,0.8451783033417921,0.06001612003224,0.8447933480090553,0.9714055428110856,0.7136758008403488
blat,1,90.0,0.0412155511811023,0.8923646661634762,0.0417076771653543,0.8517575945127374,0.979441437007874,0.7254909998101247
blat,1,135.0,0.0408464566929133,0.8929801220386946,0.0412155511811023,0.8521287416648358,0.979613681102362,0.7261233923712964
blat,3,0.0,0.0993125,0.7159002495672678,0.1095625,0.8274996554002305,0.9513687500000002,0.6847556796875002
blat,3,45.0,0.1091428571428571,0.6733883514776298,0.1283174603174603,0.8223587519176963,0.9473460317460316,0.6762739168556311
blat,3,90.0,0.0989606299212598,0.7220272179344854,0.1091653543307086,0.8259485918906532,0.9515401574803148,0.6821910764461527
blat,3,135.0,0.0993125,0.7159002495672678,0.1095625,0.8274996554002305,0.9513687500000002,0.6847556796875002
blat,5,0.0,0.1382113821138211,0.5790877631133221,0.1636178861788617,0.8116152882727197,0.9334349593495936,0.6587193761580098
blat,5,45.0,0.1307096774193548,0.5981636990100487,0.1589677419354838,0.8130860419109828,0.9374709677419354,0.6611089115504684
blat,5,90.0,0.1229518689196108,0.6468111064366632,0.1395929339477726,0.8148743243404012,0.9401881720430108,0.6640201644692254
blat,5,135.0,0.1382113821138211,0.5790877631133221,0.1636178861788617,0.8116152882727197,0.9334349593495936,0.6587193761580098
blat,1,0.0,0.0595472440944881,0.9013076634364876,0.0599163385826771,0.6973640750973151,0.9702632874015747,0.4863166532363338
blat,1,45.0,0.0815921631843263,0.8651450257697655,0.0820881641763283,0.6845118011369485,0.959253518507037,0.4685564058957493
blat,1,90.0,0.0572711614173228,0.9057498332592075,0.0573941929133858,0.6982499811251186,0.971376722440945,0.4875530361412285
blat,1,135.0,0.0595472440944881,0.9013076634364876,0.0599163385826771,0.6973640750973151,0.9702632874015747,0.4863166532363338
blat,3,0.0,0.1321874999999999,0.7760303029252785,0.1361875,0.6595654716009056,0.93430625,0.435026611328125
blat,3,45.0,0.1492063492063492,0.7500846351065805,0.153015873015873,0.6490399025965272,0.925777777777778,0.4212527951625096
blat,3,90.0,0.1356850393700787,0.7709372685634984,0.1400944881889763,0.656211613121379,0.9325984251968504,0.4306136811953624
blat,3,135.0,0.1321874999999999,0.7760303029252785,0.1361875,0.6595654716009056,0.93430625,0.435026611328125
blat,5,0.0,0.173462906504065,0.7072883266002065,0.1786712398373983,0.6396984778548896,0.9137893800813008,0.4092141425698627
blat,5,45.0,0.1800645161290323,0.6990933863046684,0.1847096774193548,0.6338655749585916,0.9104322580645162,0.4017855671175859
blat,5,90.0,0.1652585765488991,0.7203208836467355,0.1715309779825908,0.6420978150940811,0.9179979518689196,0.4122896041485928
blat,5,135.0,0.173462906504065,0.7072883266002065,0.1786712398373983,0.6396984778548896,0.9137893800813008,0.4092141425698627
blat,1,0.0,0.038447342519685,0.8561286847350205,0.038447342519685,0.8388031732437199,0.9807763287401574,0.703590763443734
blat,1,45.0,0.0570401140802281,0.7855086371391894,0.0571641143282286,0.829309905284463,0.971492342984686,0.6877549190029251
blat,1,90.0,0.0410310039370078,0.8458000516185089,0.0411540354330708,0.8376070995229842,0.9794968011811024,0.7015856531713063
blat,1,135.0,0.038447342519685,0.8561286847350205,0.038447342519685,0.8388031732437199,0.9807763287401574,0.703590763443734
blat,3,0.0,0.09,0.6517436618913734,0.092875,0.8128598493994063,0.9552875000000002,0.6607411347656253
blat,3,45.0,0.1039365079365079,0.5961061196027976,0.1071111111111111,0.806538734131737,0.9483492063492064,0.6505047296548249
blat,3,90.0,0.0968188976377952,0.6206093254154206,0.1007244094488189,0.8104354010894876,0.9519811023622048,0.6568055393390787
blat,3,135.0,0.09,0.6517436618913734,0.092875,0.8128598493994063,0.9552875000000002,0.6607411347656253
blat,5,0.0,0.1160442073170731,0.5494704086245238,0.119728150406504,0.8004407913046684,0.9423462906504064,0.6407054603844438
blat,5,45.0,0.1208387096774193,0.5292074881561994,0.1245806451612903,0.7984534765497362,0.9399548387096774,0.6375279542143601
blat,5,90.0,0.1128392217101894,0.5602164653085336,0.1162954429083461,0.8025151370185046,0.9439260112647208,0.6440305451438293
blat,5,135.0,0.1160442073170731,0.5494704086245238,0.119728150406504,0.8004407913046684,0.9423462906504064,0.6407054603844438
blat,1,0.0,0.0679133858267716,0.8501233019930501,0.0679133858267716,0.6977573399955892,0.966043307086614,0.4868653055177203
blat,1,45.0,0.1060822121644243,0.7656182064698461,0.1063302126604253,0.6745662113851197,0.946983693967388,0.4550395735424741
blat,1,90.0,0.0801550196850393,0.8228895847667651,0.0802780511811023,0.6901830539036187,0.9599347933070864,0.4763526478957254
blat,1,135.0,0.0679133858267716,0.8501233019930501,0.0679133858267716,0.6977573399955892,0.966043307086614,0.4868653055177203
blat,3,0.0,0.1585625,0.648255039345246,0.1595625,0.6454106356978284,0.92081875,0.416554888671875
blat,3,45.0,0.2007619047619047,0.5548372149762038,0.2025396825396825,0.6233842081736206,0.8997968253968253,0.3886078710002519
blat,3,90.0,0.1941417322834646,0.5672796755652024,0.1967874015748031,0.6271656056269299,0.9031937007874016,0.3933366968813938
blat,3,135.0,0.1585625,0.648255039345246,0.1595625,0.6454106356978284,0.92081875,0.416554888671875
blat,5,0.0,0.2046493902439023,0.5445904065687289,0.206935975609756,0.621804606287955,0.897903963414634,0.3866409684009186
blat,5,45.0,0.2278064516129032,0.4970060275111758,0.2292258064516129,0.6099656222721066,0.8862387096774195,0.3720580603537982
blat,5,90.0,0.224142345110087,0.5020196318718698,0.2268305171530978,0.6122209594853592,0.8881976446492578,0.3748145032331738
blat,5,135.0,0.2046493902439023,0.5445904065687289,0.206935975609756,0.621804606287955,0.897903963414634,0.3866409684009186
blat,1,0.0,0.0434916338582677,0.8959354092828657,0.0434916338582677,0.7455468926327976,0.9782541830708662,0.5558401691144202
blat,1,45.0,0.0701841403682807,0.8327461839934259,0.0701841403682807,0.728659545442732,0.9649079298158596,0.530944733164809
blat,1,90.0,0.0554256889763779,0.8675517705396957,0.0554256889763779,0.73810045888044,0.972287155511811,0.544792287399516
blat,1,135.0,0.0434916338582677,0.8959354092828657,0.0434916338582677,0.7455468926327976,0.9782541830708662,0.5558401691144202
blat,3,0.0,0.105875,0.7457188879131688,0.10675,0.7086858229872565,0.94715,0.502235595703125
blat,3,45.0,0.1393650793650794,0.666109831949486,0.1415238095238095,0.6884910591456925,0.9305333333333334,0.4740199385235575
blat,3,90.0,0.137007874015748,0.6710263538258231,0.1391496062992126,0.6906145344842305,0.9317102362204724,0.4769484352408704
blat,3,135.0,0.105875,0.7457188879131688,0.10675,0.7086858229872565,0.94715,0.502235595703125
blat,5,0.0,0.1429115853658537,0.6572139469244849,0.1446900406504065,0.6874578012338525,0.9287220528455288,0.472598228477283
blat,5,45.0,0.1632258064516129,0.6117794166038193,0.1655483870967742,0.6747966248519257,0.9186193548387096,0.4553504849115505
blat,5,90.0,0.1641065028161802,0.6085429360268908,0.1666666666666666,0.674917917533107,0.9182027649769584,0.4555141954072259
blat,5,135.0,0.1429115853658537,0.6572139469244849,0.1446900406504065,0.6874578012338525,0.9287220528455288,0.472598228477283
blat,1,0.0,0.0578248031496063,0.912910353444682,0.0578248031496063,0.6626298515560871,0.9710875984251972,0.439078320173242
blat,1,45.0,0.0980221960443921,0.8511903329164571,0.098518197036394,0.6406421435979552,0.9510385020770042,0.410422356153783
blat,1,90.0,0.0726500984251968,0.8900723381578123,0.0727731299212598,0.6546832840658516,0.963687253937008,0.4286102024352486
blat,1,135.0,0.0578248031496063,0.912910353444682,0.0578248031496063,0.6626298515560871,0.9710875984251972,0.439078320173242
blat,3,0.0,0.144875,0.7741597794174752,0.150125,0.6147309513747661,0.9280875,0.377894142578125
blat,3,45.0,0.1970793650793651,0.6764456465981855,0.2133333333333333,0.5918535616586015,0.9030857142857144,0.3502906384479719
blat,3,90.0,0.1814173228346456,0.7100823522079561,0.1911181102362204,0.5982187277470443,0.9102614173228344,0.3578656462272924
blat,3,135.0,0.144875,0.7741597794174752,0.150125,0.6147309513747661,0.9280875,0.377894142578125
blat,5,0.0,0.2075711382113821,0.6636567241197987,0.2239583333333333,0.5841946381515566,0.897853150406504,0.3412833752450281
blat,5,45.0,0.2324516129032258,0.6081955005203468,0.2583870967741935,0.5764128766521854,0.886367741935484,0.3322518043704475
blat,5,90.0,0.219342037890425,0.644584069258066,0.2343189964157706,0.5806613367034336,0.8918266769073221,0.3371675879422182
blat,5,135.0,0.2075711382113821,0.6636567241197987,0.2239583333333333,0.5841946381515566,0.897853150406504,0.3412833752450281
blat,1,0.0,0.0485359251968503,0.9265607912080152,0.0486589566929133,0.7581239746276918,0.9757443405511812,0.574751960905289
blat,1,45.0,0.0725401450802901,0.8862684513575475,0.0748961497922995,0.7466404453360324,0.963965527931056,0.5574719546115887
blat,1,90.0,0.0549950787401574,0.9170138178963112,0.0554872047244094,0.7541423695239725,0.9725516732283463,0.5687307135112318
blat,1,135.0,0.0485359251968503,0.9265607912080152,0.0486589566929133,0.7581239746276918,0.9757443405511812,0.574751960905289
blat,3,0.0,0.1143125,0.7937334594843838,0.1325625,0.7323020823702127,0.9446687499999998,0.5362663398437497
blat,3,45.0,0.1443809523809524,0.748895149976021,0.161015873015873,0.7182560778711456,0.929473015873016,0.5158917933988412
blat,3,90.0,0.1333543307086614,0.7655545362955295,0.152,0.7227251394930541,0.9351874015748034,0.5223316272552545
blat,3,135.0,0.1143125,0.7937334594843838,0.1325625,0.7323020823702127,0.9446687499999998,0.5362663398437497
blat,5,0.0,0.1477388211382113,0.721881959512166,0.1739075203252032,0.7190359080330061,0.9287384923481588,0.5170126370408497
blat,5,45.0,0.1721290322580645,0.688028169508964,0.1958709677419354,0.7079565499286581,0.9163096774193548,0.5012024765868885
blat,5,90.0,0.1558499743983614,0.7161825636011879,0.1801715309779826,0.7137245834279865,0.9245071684587812,0.5094027809894529
blat,5,135.0,0.1477388211382113,0.721881959512166,0.1739075203252032,0.7190359080330061,0.9287384923481588,0.5170126370408497
blat,1,0.0,0.030388779527559,0.8383854710611516,0.030511811023622,0.9081022034356449,0.9848179133858268,0.8246496118846731
blat,1,45.0,0.0503441006882013,0.7297965512967689,0.0510881021762043,0.8987164003385284,0.9749023498046996,0.807691168237442
blat,1,90.0,0.0403543307086614,0.7832149451318751,0.0407234251968504,0.9038343135173776,0.9798597440944882,0.816916466291429
blat,1,135.0,0.030388779527559,0.8383854710611516,0.030511811023622,0.9081022034356449,0.9848179133858268,0.8246496118846731
blat,3,0.0,0.0744374999999999,0.5881386167089587,0.0788124999999999,0.887214025228693,0.96321875,0.7871487265624998
blat,3,45.0,0.099047619047619,0.4368999788904765,0.1075555555555555,0.8762332862787555,0.9513269841269842,0.7677847719828674
blat,3,90.0,0.0946141732283464,0.4642318105944313,0.1016692913385826,0.879003829151764,0.9533984251968506,0.7726477316634635
blat,3,135.0,0.0744374999999999,0.5881386167089587,0.0788124999999999,0.887214025228693,0.96321875,0.7871487265624998
blat,5,0.0,0.0966717479674796,0.446414238376025,0.1074695121951219,0.8762012711088505,0.9527439024390244,0.7677286674927652
blat,5,45.0,0.1123870967741935,0.3545440772244225,0.1241290322580645,0.8697045224071941,0.9449806451612904,0.7563859562955256
blat,5,90.0,0.1068228366615463,0.3964388597524289,0.1152713773681515,0.8730926370174114,0.9474334357398873,0.7622907528140173
blat,5,135.0,0.0966717479674796,0.446414238376025,0.1074695121951219,0.8762012711088505,0.9527439024390244,0.7677286674927652
blat,1,0.0,0.0327263779527559,0.9236839071023628,0.0327263779527559,0.7543996620026365,0.983636811023622,0.5691188500296923
blat,1,45.0,0.0506541013082026,0.8814420458485305,0.0506541013082026,0.7434593280058289,0.9746729493458988,0.5527317723988787
blat,1,90.0,0.0346948818897637,0.9189065666584516,0.0346948818897637,0.7527964952194561,0.9826525590551178,0.5667025632146967
blat,1,135.0,0.0327263779527559,0.9236839071023628,0.0327263779527559,0.7543996620026365,0.983636811023622,0.5691188500296923
blat,3,0.0,0.0796874999999999,0.8121712782919814,0.0801874999999999,0.7289923334752052,0.9602062499999998,0.5314298222656249
